symbol,date,open_price,high_price,low_price,close_price,volume,adjusted_close,price_range,price_change,price_change_pct,volume_millions,price_volatility,price_momentum,price_gap,volume_normalized,volume_log,volume_price_ratio,price_volume_trend,day_of_week,is_monday,is_friday
GOOGL,2025-08-11,200.94,201.48,199.07,201.0,25832400,,2.4099999999999966,0.060000000000002274,0.02985965959988169,25.8324,0.011993629939285343,0.02985965959988169,,3.8327571625691776,17.067140114681614,128.51940298507463,0.5096189941678787,0,1,0
GS,2025-08-11,722.2,723.84,715.74,719.24,1273500,,8.100000000000023,-2.9600000000000364,-0.4098587648850784,1.2735,0.011215729714760484,-0.4098587648850784,,0.1889493909405184,14.057280358638875,1.770618986708192,-5.761499565435002,0,1,0
HD,2025-08-11,389.98,391.52,383.3,387.53,2605800,,8.21999999999997,-2.4500000000000455,-0.6282373455049093,2.6058,0.021078004000205063,-0.6282373455049093,,0.386622946927996,14.773250671510201,6.724124583903182,-9.281107786348187,0,1,0
HON,2025-08-11,215.1898,215.4683,213.0907,215.3291,2411300,,2.377600000000001,0.13930000000001996,0.06473355149733862,2.4113,0.011048850828431465,0.06473355149733862,,0.3577649520022552,14.695676993833764,11.198207766623275,0.9513033634685923,0,1,0
JNJ,2025-08-11,172.1365,173.3278,171.7891,172.5535,7256800,,1.5387000000000057,0.4170000000000016,0.24224961004784087,7.2568,0.008938836330470329,0.24224961004784087,,1.0766925325301562,15.797449656084648,42.055362539734055,3.826926018936904,0,1,0
JPM,2025-08-11,289.4,291.32,288.78,289.56,5510100,,2.5400000000000205,0.160000000000025,0.055286800276442644,5.5101,0.00877677954388397,0.055286800276442644,,0.817534384783157,15.52209351126963,19.02921674264401,0.8581668838298303,0,1,0
KO,2025-08-11,70.3,70.86,69.96,70.75,10909400,,0.9000000000000057,0.45000000000000284,0.640113798008539,10.9094,0.012802275960170778,0.640113798008539,,1.6186293565186427,16.205135452543967,154.19646643109542,10.373130801770742,0,1,0
LIN,2025-08-11,471.1,473.43,466.13,470.38,1069200,,7.300000000000011,-0.7200000000000273,-0.15283379324984658,1.0692,0.015495648482275548,-0.15283379324984658,,0.15863736850695115,13.882422198525177,2.2730558272035375,-2.1217032440964774,0,1,0
MCD,2025-08-11,305.5,307.3,303.78,304.36,2649000,,3.5200000000000387,-1.1399999999999864,-0.37315875613747507,2.649,0.011522094926350371,-0.37315875613747507,,0.3930325375747415,14.789693145755079,8.703509002497043,-5.518903497924906,0,1,0
META,2025-08-11,770.08,773.46,764.67,765.87,7612000,,8.790000000000077,-4.210000000000036,-0.5466964471223815,7.612,0.011414398504051626,-0.5466964471223815,,1.1293936111811749,15.845236638769688,9.939023594082547,-8.662534574228776,0,1,0
MLM,2025-08-11,610.89,610.89,598.47,599.93,477800,,12.419999999999959,-10.960000000000036,-1.7941036847877747,0.4778,0.020330992486372275,-1.7941036847877747,,0.07089125951423611,13.076949606797566,0.7964262497291351,-23.461403475339555,0,1,0
MRK,2025-08-11,80.96,81.64,79.63,80.03,8210700,,2.010000000000005,-0.9299999999999926,-1.1487154150197538,8.2107,0.024827075098814294,-1.1487154150197538,,1.2182228222970668,15.920948861462072,102.59527677121079,-18.288639378902683,0,1,0
MS,2025-08-11,143.57,144.19,142.66,143.88,4024700,,1.5300000000000011,0.3100000000000023,0.21592254649300152,4.0247,0.010656822455944844,0.21592254649300152,,0.5971453582397365,15.207961180361195,27.972616068946344,3.2837417050303026,0,1,0
MSFT,2025-08-11,521.4428,526.7242,518.867,520.9137,20194400,,7.857200000000034,-0.529100000000085,-0.10146846403864143,20.1944,0.015068191563868624,-0.10146846403864143,,2.996246235107346,16.82091594573263,38.767266055778535,-1.7067925047365815,0,1,0
NEE,2025-08-11,72.8,73.02,71.12,72.45,8420000,,1.8999999999999915,-0.3499999999999943,-0.480769230769223,8.42,0.026098901098900982,-0.480769230769223,,1.2492766954999333,15.946120504983348,116.21808143547274,-7.666404088934178,0,1,0
NEM,2025-08-11,67.5,69.39,67.11,68.87,7910900,,2.280000000000001,1.3700000000000045,2.0296296296296363,7.9109,0.033777777777777795,2.0296296296296363,,1.1737414501698837,15.883752239704524,114.86714099027152,32.2381341754004,0,1,0
NFLX,2025-08-11,1214.01,1223.0699,1201.9301,1218.3101,2455600,,21.139799999999923,4.300099999999929,0.3542063080205212,2.4556,0.0174132008797291,0.3542063080205212,,0.36433774981824657,14.713882095767843,2.0155787922959845,5.211749853791177,0,1,0
NVDA,2025-08-11,182.05,183.84,180.25,182.06,138323200,,3.5900000000000034,0.009999999999990905,0.005492996429547325,138.3232,0.019719857182092848,0.005492996429547325,,20.52303446638674,18.745103541061127,759.7671097440405,0.10296678682254369,0,1,0
ORCL,2025-08-11,248.4,254.69,245.56,252.68,9012100,,9.129999999999995,4.280000000000001,1.7230273752012888,9.0121,0.03675523349436391,1.7230273752012888,,1.3371266636003503,16.014078787750655,35.66605983853095,27.592696139924648,0,1,0
PEP,2025-08-11,145.32,145.6,143.75,144.87,5773400,,1.8499999999999943,-0.44999999999998863,-0.3096614368290591,5.7734,0.012730525736306045,-0.3096614368290591,,0.8566002462944554,15.568771892916041,39.85228135569821,-4.8210482740242515,0,1,0
PFE,2025-08-11,24.6,24.92,24.53,24.58,38115700,,0.39000000000000057,-0.020000000000003126,-0.08130081300814279,38.1157,0.015853658536585387,-0.08130081300814279,,5.6552322734758675,17.45613685494469,1550.6794141578519,-1.419198118288408,0,1,0
PG,2025-08-11,153.54,155.39,153.31,154.98,7331700,,2.079999999999984,1.4399999999999977,0.9378663540445472,7.3317,0.013546958447310044,0.9378663540445472,,1.087805457054259,15.807718106968355,47.30739450251645,14.825526946746383,0,1,0
PLD,2025-08-11,105.41,105.86,103.94,104.08,3181500,,1.9200000000000017,-1.3299999999999983,-1.2617398728773346,3.1815,0.01821459064604878,-1.2617398728773346,,0.4720396445051114,14.97286365597208,30.567832436587242,-18.891859085895877,0,1,0
SBUX,2025-08-11,91.4367,91.8341,89.8968,91.1386,9504400,,1.9373000000000076,-0.29810000000000514,-0.3260178899719753,9.5044,0.021187335063492095,-0.3260178899719753,,1.410169290345554,16.067265512455418,104.2851217815503,-5.238215999990204,0,1,0
SLB,2025-08-11,33.09,33.12,32.15,32.37,10020000,,0.9699999999999989,-0.720000000000006,-2.1758839528558656,10.02,0.029313992142641243,-2.1758839528558656,,1.4866689416756924,16.120093753421386,309.5458758109361,-35.075453316601674,0,1,0
SO,2025-08-11,94.2725,94.59,93.4887,93.8261,4313200,,1.101300000000009,-0.446399999999997,-0.4735209101275526,4.3132,0.011682091808321717,-0.4735209101275526,,0.639950147628303,15.277190877836452,45.97015116262959,-7.234069328665461,0,1,0
T,2025-08-11,28.18,28.28,28.08,28.14,20602400,,0.20000000000000284,-0.03999999999999915,-0.14194464158977696,20.6024,0.0070972320794891,-0.14194464158977696,,3.0567812578821645,16.84091818036605,732.139303482587,-2.3904780951548177,0,1,0
TSLA,2025-08-11,335.0,346.64,334.15,339.03,105320200,,12.490000000000009,4.029999999999973,1.2029850746268576,105.3202,0.037283582089552264,1.2029850746268576,,15.626374278550127,18.472515801059988,310.651564758281,22.222160799483955,0,1,0
UPS,2025-08-11,85.5347,86.6044,84.141,84.7102,8701400,,2.463399999999993,-0.8245000000000005,-0.963936273816358,8.7014,0.02880000748234334,-0.963936273816358,,1.291028056796095,15.97899460514291,102.7196252635456,-15.402732519013144,0,1,0
WMT,2025-08-11,103.6579,104.0869,102.8697,103.6878,12856700,,1.2172000000000054,0.029899999999997817,0.028844883023867757,12.8567,0.011742472112593497,0.028844883023867757,,1.9075505571299278,16.369375711982013,123.99433684580056,0.47217272758586315,0,1,0
XOM,2025-08-11,106.1225,106.5386,104.5571,104.8543,13570700,,1.981499999999997,-1.2682000000000073,-1.1950340408490256,13.5707,0.018671817946241343,-1.1950340408490256,,2.0134868469858604,16.42342368854609,129.42435360304728,-19.626550375098844,0,1,0
AAPL,2025-08-08,220.5797,230.7381,219.0015,229.09,113854000,,11.73660000000001,8.5103,3.8581519514261737,113.854,0.053207978794059516,3.8581519514261737,,16.89253549755931,18.550427492588195,496.9837181893579,71.57036803031889,4,0,1
ABBV,2025-08-08,199.08,200.33,197.14,198.05,4101700,,3.190000000000026,-1.0300000000000011,-0.5173799477596951,4.1017,0.016023709061683874,-0.5173799477596951,,0.6085698600869449,15.226912323685216,20.71042665993436,-7.878099102569714,4,0,1
AMGN,2025-08-08,281.2087,286.1685,281.2087,285.9106,1803300,,4.959799999999973,4.701899999999966,1.6720321953054673,1.8033,0.017637434403700785,1.6720321953054673,,0.2675558984554667,14.40512943223411,6.30721631167225,24.0858401882378,4,0,1
AMT,2025-08-08,210.33,210.89,205.81,206.51,1727500,,5.079999999999984,-3.8200000000000216,-1.8161936005325068,1.7275,0.02415252222697658,-1.8161936005325068,,0.2563094407928901,14.362186413494996,8.36521233838555,-26.084511053844526,4,0,1
AMZN,2025-08-08,223.14,223.8,221.88,222.69,32970500,,1.920000000000016,-0.44999999999998863,-0.20166711481580563,32.9705,0.008604463565474662,-0.20166711481580563,,4.89183815783617,17.311123810564855,148.05559297678386,-3.491084393095809,4,0,1
BAC,2025-08-08,45.15,46.3,44.98,46.01,37131600,,1.3200000000000003,0.8599999999999994,1.9047619047619035,37.1316,0.029235880398671102,1.9047619047619035,,5.509221205062389,17.429978943995557,807.033253640513,33.19995989332485,4,0,1
BLK,2025-08-08,1119.72,1126.17,1114.55,1124.97,427800,,11.620000000000118,5.25,0.46886721680420107,0.4278,0.010377594398599756,0.46886721680420107,,0.06347275182124364,12.966413413168617,0.3802768073815302,6.079526168965031,4,0,1
CAT,2025-08-08,420.52,421.9,415.76,416.52,2965200,,6.139999999999986,-4.0,-0.9512032721392563,2.9652,0.01460097022733755,-0.9512032721392563,,0.4399471802252259,14.902455379010025,7.118985883030827,-14.175264319423595,4,0,1
CMCSA,2025-08-08,31.69,32.04,31.59,31.67,16280700,,0.4499999999999993,-0.019999999999999574,-0.06311139160618356,16.2807,0.014200063111391582,-0.06311139160618356,,2.415569963946053,16.605490976579716,514.0732554467951,-1.04799564383587,4,0,1
COP,2025-08-08,92.7945,94.1533,90.9497,93.1416,8765300,,3.2035999999999945,0.3470999999999975,0.37405234146420047,8.7653,0.03452359784254449,0.37405234146420047,,1.3005089096277394,15.98631141687732,94.10725175431817,5.979717216858842,4,0,1
COST,2025-08-08,977.15,988.2,977.0,980.98,2189700,,11.200000000000045,3.830000000000041,0.3919561991505952,2.1897,0.011461904518241873,0.3919561991505952,,0.32488612590691257,14.599275562791293,2.2321555995025384,5.722276559943842,4,0,1
CRM,2025-08-08,241.29,242.95,237.83,240.51,8812000,,5.119999999999976,-0.7800000000000011,-0.32326246425463184,8.812,0.021219279704919294,-0.32326246425463184,,1.3074377958129944,15.99162510038598,36.63880919712278,-5.169492137386996,4,0,1
CVX,2025-08-08,152.2946,154.0353,151.81,153.3034,6332800,,2.2253000000000043,1.008800000000008,0.6624003740119531,6.3328,0.014611811580975322,0.6624003740119531,,0.9395985103636553,15.661253192298405,41.30893378750895,10.374019972074358,4,0,1
DD,2025-08-08,71.09,71.12,69.85,70.47,3004600,,1.2700000000000102,-0.6200000000000045,-0.8721339147559496,3.0046,0.017864678576452526,-0.8721339147559496,,0.44579296428730397,14.91565533843341,42.63658294309635,-13.008448881458408,4,0,1
DE,2025-08-08,508.76,516.28,507.33,510.37,883700,,8.949999999999989,1.6100000000000136,0.31645569620253433,0.8837,0.017591791807532016,0.31645569620253433,,0.13111470496594904,13.691874049111204,1.73148891980328,4.332871534528899,4,0,1
DUK,2025-08-08,124.9003,125.4455,124.1071,124.2459,2643800,,1.338399999999993,-0.6543999999999954,-0.5239378928633441,2.6438,0.010715746879711201,-0.5239378928633441,,0.39226101277467024,14.787728212370803,21.27877056707706,-7.747851159825386,4,0,1
ECL,2025-08-08,270.1,273.8,269.65,272.87,833200,,4.150000000000034,2.769999999999982,1.025546094039238,0.8332,0.015364679748241516,1.025546094039238,,0.12362201219602664,13.633030188560264,3.0534686847216626,13.981300859796995,4,0,1
EOG,2025-08-08,116.29,117.64,113.36,116.28,3969100,,4.280000000000001,-0.010000000000005116,-0.008599191675986856,3.9691,0.03680454037320493,-0.008599191675986856,,0.5888959776851289,15.194050178657351,34.13398692810458,-0.13065654982083688,4,0,1
GE,2025-08-08,273.58,277.18,272.58,275.01,4467300,,4.600000000000023,1.4300000000000068,0.5226990277067062,4.4673,0.016814094597558386,0.5226990277067062,,0.6628139883381059,15.312294981095238,16.24413657685175,8.003721698576758,4,0,1
GOOGL,2025-08-08,197.22,202.61,197.17,201.42,39161800,,5.440000000000026,4.199999999999989,2.1296014602981383,39.1618,0.027583409390528477,2.1296014602981383,,5.810442291428656,17.483212365375984,194.42855724357065,37.232274584007165,4,0,1
GS,2025-08-08,725.86,728.0,718.65,721.27,1275400,,9.350000000000023,-4.590000000000032,-0.6323533463753385,1.2754,0.012881271870608689,-0.6323533463753385,,0.18923129423285212,14.058771196930744,1.7682698573349787,-8.890111012304379,4,0,1
HD,2025-08-08,387.08,389.29,386.2,387.85,2326700,,3.090000000000032,0.7700000000000387,0.19892528676243637,2.3267,0.007982845923323427,0.19892528676243637,,0.345212836985712,14.659961942408561,5.998968673456233,2.9162371333200268,4,0,1
HON,2025-08-08,215.6474,216.5726,214.8814,215.1898,3059500,,1.6911999999999807,-0.45760000000001355,-0.21219824584020652,3.0595,0.007842431673184934,-0.21219824584020652,,0.4539384857342097,14.933762388735472,14.21768132132657,-3.1689181826841195,4,0,1
JNJ,2025-08-08,169.7739,172.6924,169.1484,172.067,7686800,,3.5439999999999827,2.2931000000000097,1.350678755686245,7.6868,0.020874822337237836,1.350678755686245,,1.1404916986898916,15.855015260133547,44.6732958673075,21.415032282943603,4,0,1
JPM,2025-08-08,288.98,291.23,284.71,288.76,6634100,,6.520000000000039,-0.22000000000002728,-0.07612983597481739,6.6341,0.022562115025261398,-0.07612983597481739,,0.984302437721628,15.707733722973785,22.974442443551737,-1.1958271918661019,4,0,1
KO,2025-08-08,70.36,70.87,70.08,70.34,9232700,,0.7900000000000063,-0.01999999999999602,-0.02842524161454807,9.2327,0.01122797043774881,-0.02842524161454807,,1.369857119541833,16.038262196389827,131.25817458060848,-0.4558914780098532,4,0,1
LIN,2025-08-08,469.0,473.39,468.69,472.42,939300,,4.699999999999989,3.420000000000016,0.729211087420046,0.9393,0.010021321961620444,0.729211087420046,,0.13936408552055668,13.752891260604631,1.9882731467761738,10.02876079131515,4,0,1
MCD,2025-08-08,307.0,308.55,303.89,305.45,2622000,,4.660000000000025,-1.5500000000000114,-0.5048859934853457,2.622,0.015179153094462623,-0.5048859934853457,,0.3890265434205255,14.779448324693963,8.584056310361762,-7.461936450578439,4,0,1
META,2025-08-08,762.75,769.9,758.58,769.3,7320800,,11.319999999999936,6.5499999999999545,0.85873484103572,7.3208,0.014841035725991394,0.85873484103572,,1.0861882223771866,15.806230306180389,9.516183543481088,13.573360669351795,4,0,1
MLM,2025-08-08,602.56,615.59,601.17,610.92,526200,,14.420000000000073,8.360000000000014,1.3874137015400978,0.5262,0.02393122676579938,1.3874137015400978,,0.07807237496105283,13.173438548004615,0.8613239049302691,18.277009137898094,4,0,1
MRK,2025-08-08,80.11,81.17,80.11,80.69,6882900,,1.0600000000000023,0.5799999999999983,0.7240044938209941,6.8829,0.01323180626638375,0.7240044938209941,,1.0212169320019584,15.744550778013949,85.30053290370554,11.399125516474927,4,0,1
MS,2025-08-08,141.62,143.93,141.28,143.18,3943500,,2.6500000000000057,1.5600000000000023,1.1015393306030237,3.9435,0.01871204632114112,1.1015393306030237,,0.5850977017463167,15.187579465401994,27.54225450481911,16.72971611779914,4,0,1
MSFT,2025-08-08,521.7423,523.7989,518.5575,521.1832,15531000,,5.241399999999999,-0.559099999999944,-0.1071601823352149,15.531,0.010045955637486167,-0.1071601823352149,,2.3043368595973233,16.5583486489395,29.79950236308461,-1.774395660390416,4,0,1
NEE,2025-08-08,72.66,73.0,72.23,72.41,5575700,,0.769999999999996,-0.25,-0.34406826314340766,5.5757,0.010597302504816901,-0.34406826314340766,,0.8272674668763631,15.53392860731617,77.00179533213644,-5.3447318357129685,4,0,1
NEM,2025-08-08,70.0,70.29,68.57,68.98,9070500,,1.720000000000013,-1.019999999999996,-1.4571428571428515,9.0705,0.024571428571428758,-1.4571428571428515,,1.3457914805857654,16.020538057611013,131.49463612641344,-23.3442125982331,4,0,1
NFLX,2025-08-08,1183.1899,1214.11,1180.37,1211.64,3816700,,33.74000000000001,28.45010000000002,2.4045252583714603,3.8167,0.02851613253290956,2.4045252583714603,,0.5662843662368878,15.15489699488914,3.1500280611402727,36.44033261222868,4,0,1
NVDA,2025-08-08,181.55,183.3,180.4,182.7,123396700,,2.9000000000000057,1.1499999999999773,0.6334343156155203,123.3967,0.015973561002478685,0.6334343156155203,,18.308387364797696,18.630914934880465,675.4061302681993,11.801460851066985,4,0,1
ORCL,2025-08-08,250.03,250.89,247.86,250.05,8313300,,3.0299999999999727,0.020000000000010232,0.00799904011519027,8.3133,0.01211854577450695,0.00799904011519027,,1.2334456000830873,15.933367320206088,33.246550689862026,0.1274516443643902,4,0,1
PEP,2025-08-08,143.92,145.37,143.8,145.21,5315100,,1.5699999999999932,1.2900000000000205,0.8963312951639943,5.3151,0.010908838243468548,0.8963312951639943,,0.7886022047804864,15.486062572399835,36.602851043316576,13.880642522509802,4,0,1
PFE,2025-08-08,24.29,24.61,24.16,24.58,36377000,,0.4499999999999993,0.28999999999999915,1.193906957595715,36.377,0.018526142445450776,1.193906957595715,,5.397261086959747,17.409447292252196,1479.9430431244914,20.78526025011578,4,0,1
PG,2025-08-08,152.77,153.79,152.57,153.51,5811000,,1.2199999999999989,0.7399999999999807,0.48438829613142675,5.811,0.007985861098383182,0.48438829613142675,,0.8621789640795857,15.575263403144648,37.85421145202267,7.544475301647403,4,0,1
PLD,2025-08-08,106.22,106.77,105.62,105.68,1841700,,1.1499999999999915,-0.539999999999992,-0.5083788363773225,1.8417,0.010826586330257876,-0.5083788363773225,,0.27325331236368494,14.426200159060148,17.427138531415594,-7.3339748502093425,4,0,1
SBUX,2025-08-08,90.175,91.6056,90.1551,91.5162,8035300,,1.450499999999991,1.3412000000000006,1.4873301912947055,8.0353,0.016085389520376945,1.4873301912947055,,1.1921986973100491,15.899355017559754,87.80194107709892,23.647590739729583,4,0,1
SLB,2025-08-08,33.05,33.22,32.59,32.87,10217200,,0.6299999999999955,-0.17999999999999972,-0.5446293494704985,10.2172,0.019062027231467337,-0.5446293494704985,,1.515927536016855,16.13958323047391,310.8366291451171,-8.790090715537971,4,0,1
SO,2025-08-08,94.8182,95.0365,93.7269,93.9451,4148300,,1.3096000000000032,-0.873100000000008,-0.920814780284806,4.1483,0.013811694379349145,-0.920814780284806,,0.615483909256814,15.238209410790446,44.15664042084154,-14.031568450530868,4,0,1
T,2025-08-08,28.07,28.25,28.03,28.08,23598200,,0.21999999999999886,0.00999999999999801,0.03562522265763452,23.5982,0.007837548984681114,0.03562522265763452,,3.5012685648155015,16.976681038276716,840.3917378917379,0.60479804197625,4,0,1
